RecNo.,Time,Pressure1,Pressure2,Temp.1,Temp.2,Temp. 3,Temp. 4
       372,     44640,     28.30,      0.00,     40.60,      0.00,      0.00,      0.00
       373,     44760,     28.30,      0.00,     40.40,      0.00,      0.00,      0.00
       374,     44880,     28.30,      0.00,     40.60,      0.00,      0.00,      0.00
       375,     45000,     28.30,      0.00,     40.60,      0.00,      0.00,      0.00
       376,     45120,     28.30,      0.00,     40.50,      0.00,      0.00,      0.00
       377,     45240,     28.30,      0.00,     40.70,      0.00,      0.00,      0.00
       378,     45360,     28.30,      0.00,     41.10,      0.00,      0.00,      0.00
       379,     45480,     28.30,      0.00,     40.60,      0.00,      0.00,      0.00
       380,     45600,     28.30,      0.00,     40.70,      0.00,      0.00,      0.00
       381,     45720,     28.29,      0.00,     40.40,      0.00,      0.00,      0.00
       382,     45840,     28.29,      0.00,     40.30,      0.00,      0.00,      0.00
       383,     45960,     28.29,      0.00,     40.20,      0.00,      0.00,      0.00
       384,     46080,     28.29,      0.00,     40.40,      0.00,      0.00,      0.00
       385,     46200,     28.29,      0.00,     40.40,      0.00,      0.00,      0.00
       386,     46320,     28.29,      0.00,     40.50,      0.00,      0.00,      0.00
       387,     46440,     28.29,      0.00,     40.80,      0.00,      0.00,      0.00
       388,     46560,     28.29,      0.00,     40.50,      0.00,      0.00,      0.00
       389,     46680,     28.29,      0.00,     40.50,      0.00,      0.00,      0.00
       390,     46800,     28.29,      0.00,     40.30,      0.00,      0.00,      0.00
       391,     46920,     28.29,      0.00,     40.20,      0.00,      0.00,      0.00
       392,     47040,     28.29,      0.00,     40.60,      0.00,      0.00,      0.00
       393,     47160,     28.28,      0.00,     40.30,      0.00,      0.00,      0.00
       394,     47280,     28.28,      0.00,     40.50,      0.00,      0.00,      0.00
       395,     47400,     28.28,      0.00,     40.40,      0.00,      0.00,      0.00
       396,     47520,     28.29,      0.00,     40.40,      0.00,      0.00,      0.00
       397,     47640,     28.28,      0.00,     40.50,      0.00,      0.00,      0.00
       398,     47760,     28.28,      0.00,     40.40,      0.00,      0.00,      0.00
       399,     47880,     28.28,      0.00,     40.60,      0.00,      0.00,      0.00
       400,     48000,     28.28,      0.00,     40.70,      0.00,      0.00,      0.00
       401,     48120,     28.29,      0.00,     40.60,      0.00,      0.00,      0.00
       402,     48240,     28.30,      0.00,     40.60,      0.00,      0.00,      0.00
       403,     48360,     28.31,      0.00,     41.10,      0.00,      0.00,      0.00
       404,     48480,     28.33,      0.00,     41.30,      0.00,      0.00,      0.00
       405,     48600,     28.36,      0.00,     41.70,      0.00,      0.00,      0.00
       406,     48720,     28.39,      0.00,     41.90,      0.00,      0.00,      0.00
       407,     48840,     28.43,      0.00,     41.90,      0.00,      0.00,      0.00
       408,     48960,     28.46,      0.00,     42.00,      0.00,      0.00,      0.00
       409,     49080,     28.50,      0.00,     42.60,      0.00,      0.00,      0.00
       410,     49200,     28.53,      0.00,     42.40,      0.00,      0.00,      0.00
       411,     49320,     28.56,      0.00,     42.40,      0.00,      0.00,      0.00
       412,     49440,     28.58,      0.00,     42.50,      0.00,      0.00,      0.00
       413,     49560,     28.60,      0.00,     42.70,      0.00,      0.00,      0.00
       414,     49680,     28.63,      0.00,     42.70,      0.00,      0.00,      0.00
       415,     49800,     28.64,      0.00,     42.70,      0.00,      0.00,      0.00
       416,     49920,     28.66,      0.00,     42.90,      0.00,      0.00,      0.00
       417,     50040,     28.68,      0.00,     42.90,      0.00,      0.00,      0.00
       418,     50160,     28.69,      0.00,     42.70,      0.00,      0.00,      0.00
       419,     50280,     28.70,      0.00,     42.90,      0.00,      0.00,      0.00
       420,     50400,     28.71,      0.00,     42.90,      0.00,      0.00,      0.00
       421,     50520,     28.72,      0.00,     43.20,      0.00,      0.00,      0.00
       422,     50640,     28.74,      0.00,     43.30,      0.00,      0.00,      0.00
       423,     50760,     28.75,      0.00,     43.30,      0.00,      0.00,      0.00
       424,     50880,     28.76,      0.00,     43.40,      0.00,      0.00,      0.00
       425,     51000,     28.76,      0.00,     43.40,      0.00,      0.00,      0.00
       426,     51120,     28.77,      0.00,     43.50,      0.00,      0.00,      0.00
       427,     51240,     28.78,      0.00,     43.40,      0.00,      0.00,      0.00
       428,     51360,     28.79,      0.00,     43.20,      0.00,      0.00,      0.00
       429,     51480,     28.79,      0.00,     43.30,      0.00,      0.00,      0.00
       430,     51600,     28.79,      0.00,     43.30,      0.00,      0.00,      0.00
       431,     51720,     28.80,      0.00,     43.40,      0.00,      0.00,      0.00
       432,     51840,     28.80,      0.00,     43.30,      0.00,      0.00,      0.00
       433,     51960,     28.81,      0.00,     43.10,      0.00,      0.00,      0.00
       434,     52080,     28.81,      0.00,     43.20,      0.00,      0.00,      0.00
       435,     52200,     28.81,      0.00,     43.10,      0.00,      0.00,      0.00
       436,     52320,     28.80,      0.00,     43.30,      0.00,      0.00,      0.00
       437,     52440,     28.81,      0.00,     43.30,      0.00,      0.00,      0.00
       438,     52560,     28.81,      0.00,     43.40,      0.00,      0.00,      0.00
       439,     52680,     28.82,      0.00,     43.60,      0.00,      0.00,      0.00
       440,     52800,     28.82,      0.00,     43.70,      0.00,      0.00,      0.00
       441,     52920,     28.83,      0.00,     43.90,      0.00,      0.00,      0.00
       442,     53040,     28.84,      0.00,     43.70,      0.00,      0.00,      0.00
       443,     53160,     28.85,      0.00,     43.50,      0.00,      0.00,      0.00
       444,     53280,     28.85,      0.00,     43.30,      0.00,      0.00,      0.00
       445,     53400,     28.85,      0.00,     43.60,      0.00,      0.00,      0.00
       446,     53520,     28.84,      0.00,     43.50,      0.00,      0.00,      0.00
       447,     53640,     28.84,      0.00,     43.40,      0.00,      0.00,      0.00
       448,     53760,     28.83,      0.00,     43.20,      0.00,      0.00,      0.00
       449,     53880,     28.83,      0.00,     43.20,      0.00,      0.00,      0.00
       450,     54000,     28.82,      0.00,     43.40,      0.00,      0.00,      0.00
       451,     54120,     28.83,      0.00,     43.20,      0.00,      0.00,      0.00
       452,     54240,     28.83,      0.00,     43.40,      0.00,      0.00,      0.00
       453,     54360,     28.82,      0.00,     43.20,      0.00,      0.00,      0.00
       454,     54480,     28.83,      0.00,     43.20,      0.00,      0.00,      0.00
       455,     54600,     28.82,      0.00,     43.50,      0.00,      0.00,      0.00
       456,     54720,     28.82,      0.00,     43.90,      0.00,      0.00,      0.00
       457,     54840,     28.83,      0.00,     44.10,      0.00,      0.00,      0.00
       458,     54960,     28.82,      0.00,     43.60,      0.00,      0.00,      0.00
       459,     55080,     28.82,      0.00,     43.50,      0.00,      0.00,      0.00
       460,     55200,     28.82,      0.00,     43.20,      0.00,      0.00,      0.00
       461,     55320,     28.82,      0.00,     43.30,      0.00,      0.00,      0.00
       462,     55440,     28.82,      0.00,     43.20,      0.00,      0.00,      0.00
       463,     55560,     28.82,      0.00,     43.30,      0.00,      0.00,      0.00
       464,     55680,     28.83,      0.00,     43.50,      0.00,      0.00,      0.00
       465,     55800,     28.83,      0.00,     43.50,      0.00,      0.00,      0.00
       466,     55920,     28.83,      0.00,     43.40,      0.00,      0.00,      0.00
       467,     56040,     28.84,      0.00,     43.70,      0.00,      0.00,      0.00
       468,     56160,     28.84,      0.00,     43.50,      0.00,      0.00,      0.00
       469,     56280,     28.85,      0.00,     43.70,      0.00,      0.00,      0.00
       470,     56400,     28.85,      0.00,     43.70,      0.00,      0.00,      0.00
       471,     56520,     28.85,      0.00,     43.30,      0.00,      0.00,      0.00
       472,     56640,     28.84,      0.00,     43.30,      0.00,      0.00,      0.00
       473,     56760,     28.85,      0.00,     43.20,      0.00,      0.00,      0.00
       474,     56880,     28.84,      0.00,     43.40,      0.00,      0.00,      0.00
       475,     57000,     28.83,      0.00,     43.20,      0.00,      0.00,      0.00
       476,     57120,     28.83,      0.00,     43.20,      0.00,      0.00,      0.00
       477,     57240,     28.83,      0.00,     43.10,      0.00,      0.00,      0.00
       478,     57360,     28.83,      0.00,     43.20,      0.00,      0.00,      0.00
       479,     57480,     28.82,      0.00,     43.30,      0.00,      0.00,      0.00
       480,     57600,     28.83,      0.00,     43.40,      0.00,      0.00,      0.00
       481,     57720,     28.83,      0.00,     43.30,      0.00,      0.00,      0.00
       482,     57840,     28.84,      0.00,     43.70,      0.00,      0.00,      0.00
       483,     57960,     28.84,      0.00,     43.40,      0.00,      0.00,      0.00
       484,     58080,     28.85,      0.00,     43.50,      0.00,      0.00,      0.00
       485,     58200,     28.84,      0.00,     43.40,      0.00,      0.00,      0.00
       486,     58320,     28.84,      0.00,     43.40,      0.00,      0.00,      0.00
       487,     58440,     28.84,      0.00,     43.50,      0.00,      0.00,      0.00
       488,     58560,     28.85,      0.00,     43.60,      0.00,      0.00,      0.00
       489,     58680,     28.85,      0.00,     43.40,      0.00,      0.00,      0.00
       490,     58800,     28.85,      0.00,     43.60,      0.00,      0.00,      0.00
       491,     58920,     28.85,      0.00,     43.40,      0.00,      0.00,      0.00
       492,     59040,     28.85,      0.00,     43.70,      0.00,      0.00,      0.00
       493,     59160,     28.84,      0.00,     43.50,      0.00,      0.00,      0.00
       494,     59280,     28.84,      0.00,     43.50,      0.00,      0.00,      0.00
       495,     59400,     28.84,      0.00,     43.50,      0.00,      0.00,      0.00
       496,     59520,     28.84,      0.00,     43.50,      0.00,      0.00,      0.00
       497,     59640,     28.85,      0.00,     43.50,      0.00,      0.00,      0.00
       498,     59760,     28.84,      0.00,     43.50,      0.00,      0.00,      0.00
       499,     59880,     28.85,      0.00,     43.80,      0.00,      0.00,      0.00
       500,     60000,     28.84,      0.00,     43.50,      0.00,      0.00,      0.00
       501,     60120,     28.85,      0.00,     43.50,      0.00,      0.00,      0.00
       502,     60240,     28.84,      0.00,     43.50,      0.00,      0.00,      0.00
       503,     60360,     28.84,      0.00,     43.60,      0.00,      0.00,      0.00
       504,     60480,     28.84,      0.00,     43.50,      0.00,      0.00,      0.00
       505,     60600,     28.84,      0.00,     43.50,      0.00,      0.00,      0.00
       506,     60720,     28.84,      0.00,     43.50,      0.00,      0.00,      0.00
       507,     60840,     28.85,      0.00,     43.70,      0.00,      0.00,      0.00
       508,     60960,     28.84,      0.00,     43.80,      0.00,      0.00,      0.00
       509,     61080,     28.85,      0.00,     43.40,      0.00,      0.00,      0.00
       510,     61200,     28.84,      0.00,     43.50,      0.00,      0.00,      0.00
       511,     61320,     28.84,      0.00,     43.50,      0.00,      0.00,      0.00
       512,     61440,     28.83,      0.00,     43.30,      0.00,      0.00,      0.00
       513,     61560,     28.83,      0.00,     43.50,      0.00,      0.00,      0.00
       514,     61680,     28.83,      0.00,     43.40,      0.00,      0.00,      0.00
       515,     61800,     28.83,      0.00,     43.30,      0.00,      0.00,      0.00
       516,     61920,     28.82,      0.00,     43.50,      0.00,      0.00,      0.00
       517,     62040,     28.82,      0.00,     43.90,      0.00,      0.00,      0.00
       518,     62160,     28.82,      0.00,     43.80,      0.00,      0.00,      0.00
       519,     62280,     28.82,      0.00,     43.70,      0.00,      0.00,      0.00
       520,     62400,     28.82,      0.00,     43.40,      0.00,      0.00,      0.00
       521,     62520,     28.82,      0.00,     43.60,      0.00,      0.00,      0.00
       522,     62640,     28.82,      0.00,     44.00,      0.00,      0.00,      0.00
       523,     62760,     28.83,      0.00,     44.20,      0.00,      0.00,      0.00
       524,     62880,     28.85,      0.00,     44.10,      0.00,      0.00,      0.00
       525,     63000,     28.86,      0.00,     44.20,      0.00,      0.00,      0.00
       526,     63120,     28.88,      0.00,     44.30,      0.00,      0.00,      0.00
       527,     63240,     28.90,      0.00,     44.40,      0.00,      0.00,      0.00
       528,     63360,     28.91,      0.00,     44.30,      0.00,      0.00,      0.00
       529,     63480,     28.92,      0.00,     44.40,      0.00,      0.00,      0.00
       530,     63600,     28.93,      0.00,     44.50,      0.00,      0.00,      0.00
       531,     63720,     28.95,      0.00,     44.70,      0.00,      0.00,      0.00
       532,     63840,     28.96,      0.00,     45.00,      0.00,      0.00,      0.00
       533,     63960,     28.96,      0.00,     45.10,      0.00,      0.00,      0.00
       534,     64080,     28.97,      0.00,     44.70,      0.00,      0.00,      0.00
       535,     64200,     28.98,      0.00,     45.00,      0.00,      0.00,      0.00
       536,     64320,     28.99,      0.00,     44.70,      0.00,      0.00,      0.00
       537,     64440,     28.99,      0.00,     44.60,      0.00,      0.00,      0.00
       538,     64560,     28.99,      0.00,     44.60,      0.00,      0.00,      0.00
       539,     64680,     29.00,      0.00,     44.70,      0.00,      0.00,      0.00
       540,     64800,     29.01,      0.00,     45.10,      0.00,      0.00,      0.00
       541,     64920,     29.02,      0.00,     45.00,      0.00,      0.00,      0.00
       542,     65040,     29.02,      0.00,     44.90,      0.00,      0.00,      0.00
       543,     65160,     29.03,      0.00,     44.90,      0.00,      0.00,      0.00
       544,     65280,     29.03,      0.00,     44.90,      0.00,      0.00,      0.00
       545,     65400,     29.03,      0.00,     45.10,      0.00,      0.00,      0.00
       546,     65520,     29.05,      0.00,     45.20,      0.00,      0.00,      0.00
       547,     65640,     29.05,      0.00,     45.30,      0.00,      0.00,      0.00
       548,     65760,     29.05,      0.00,     45.10,      0.00,      0.00,      0.00
       549,     65880,     29.06,      0.00,     45.10,      0.00,      0.00,      0.00
       550,     66000,     29.07,      0.00,     45.20,      0.00,      0.00,      0.00
       551,     66120,     29.07,      0.00,     45.20,      0.00,      0.00,      0.00
       552,     66240,     29.08,      0.00,     45.30,      0.00,      0.00,      0.00
       553,     66360,     29.08,      0.00,     45.20,      0.00,      0.00,      0.00
       554,     66480,     29.08,      0.00,     45.10,      0.00,      0.00,      0.00
       555,     66600,     29.08,      0.00,     45.50,      0.00,      0.00,      0.00
       556,     66720,     29.09,      0.00,     45.50,      0.00,      0.00,      0.00
       557,     66840,     29.09,      0.00,     45.40,      0.00,      0.00,      0.00
       558,     66960,     29.10,      0.00,     45.30,      0.00,      0.00,      0.00
       559,     67080,     29.11,      0.00,     45.30,      0.00,      0.00,      0.00
       560,     67200,     29.11,      0.00,     45.10,      0.00,      0.00,      0.00
       561,     67320,     29.11,      0.00,     45.10,      0.00,      0.00,      0.00
       562,     67440,     29.11,      0.00,     45.10,      0.00,      0.00,      0.00
       563,     67560,     29.11,      0.00,     45.30,      0.00,      0.00,      0.00
       564,     67680,     29.11,      0.00,     45.20,      0.00,      0.00,      0.00
       565,     67800,     29.11,      0.00,     45.10,      0.00,      0.00,      0.00
       566,     67920,     29.11,      0.00,     45.20,      0.00,      0.00,      0.00
       567,     68040,     29.11,      0.00,     45.50,      0.00,      0.00,      0.00
       568,     68160,     29.12,      0.00,     45.70,      0.00,      0.00,      0.00
       569,     68280,     29.12,      0.00,     45.60,      0.00,      0.00,      0.00
       570,     68400,     29.12,      0.00,     45.30,      0.00,      0.00,      0.00
       571,     68520,     29.12,      0.00,     45.20,      0.00,      0.00,      0.00
       572,     68640,     29.12,      0.00,     45.20,      0.00,      0.00,      0.00
       573,     68760,     29.12,      0.00,     45.10,      0.00,      0.00,      0.00
       574,     68880,     29.11,      0.00,     44.90,      0.00,      0.00,      0.00
       575,     69000,     29.10,      0.00,     44.80,      0.00,      0.00,      0.00
       576,     69120,     29.11,      0.00,     45.20,      0.00,      0.00,      0.00
       577,     69240,     29.11,      0.00,     45.30,      0.00,      0.00,      0.00
       578,     69360,     29.12,      0.00,     45.50,      0.00,      0.00,      0.00
       579,     69480,     29.12,      0.00,     45.30,      0.00,      0.00,      0.00
       580,     69600,     29.12,      0.00,     45.60,      0.00,      0.00,      0.00
       581,     69720,     29.12,      0.00,     45.40,      0.00,      0.00,      0.00
       582,     69840,     29.12,      0.00,     45.40,      0.00,      0.00,      0.00
       583,     69960,     29.12,      0.00,     45.50,      0.00,      0.00,      0.00
       584,     70080,     29.13,      0.00,     45.20,      0.00,      0.00,      0.00
       585,     70200,     29.12,      0.00,     45.10,      0.00,      0.00,      0.00
       586,     70320,     29.12,      0.00,     45.30,      0.00,      0.00,      0.00
       587,     70440,     29.12,      0.00,     45.10,      0.00,      0.00,      0.00
       588,     70560,     29.13,      0.00,     45.10,      0.00,      0.00,      0.00
       589,     70680,     29.13,      0.00,     45.30,      0.00,      0.00,      0.00
       590,     70800,     29.14,      0.00,     45.20,      0.00,      0.00,      0.00
       591,     70920,     29.14,      0.00,     45.50,      0.00,      0.00,      0.00
       592,     71040,     29.14,      0.00,     45.70,      0.00,      0.00,      0.00
       593,     71160,     29.14,      0.00,     45.50,      0.00,      0.00,      0.00
       594,     71280,     29.13,      0.00,     45.30,      0.00,      0.00,      0.00
       595,     71400,     29.13,      0.00,     45.20,      0.00,      0.00,      0.00
       596,     71520,     29.13,      0.00,     45.10,      0.00,      0.00,      0.00
       597,     71640,     29.13,      0.00,     45.10,      0.00,      0.00,      0.00
       598,     71760,     29.13,      0.00,     45.10,      0.00,      0.00,      0.00
       599,     71880,     29.13,      0.00,     45.30,      0.00,      0.00,      0.00
       600,     72000,     29.13,      0.00,     45.30,      0.00,      0.00,      0.00
       601,     72120,     29.13,      0.00,     45.30,      0.00,      0.00,      0.00
       602,     72240,     29.13,      0.00,     45.20,      0.00,      0.00,      0.00
       603,     72360,     29.14,      0.00,     45.30,      0.00,      0.00,      0.00
       604,     72480,     29.15,      0.00,     45.30,      0.00,      0.00,      0.00
       605,     72600,     29.14,      0.00,     45.30,      0.00,      0.00,      0.00
       606,     72720,     29.15,      0.00,     45.40,      0.00,      0.00,      0.00
       607,     72840,     29.15,      0.00,     45.40,      0.00,      0.00,      0.00
       608,     72960,     29.15,      0.00,     45.30,      0.00,      0.00,      0.00
       609,     73080,     29.15,      0.00,     45.30,      0.00,      0.00,      0.00
       610,     73200,     29.15,      0.00,     45.10,      0.00,      0.00,      0.00
       611,     73320,     29.15,      0.00,     45.20,      0.00,      0.00,      0.00
       612,     73440,     29.14,      0.00,     45.10,      0.00,      0.00,      0.00
       613,     73560,     29.15,      0.00,     45.30,      0.00,      0.00,      0.00
       614,     73680,     29.15,      0.00,     45.30,      0.00,      0.00,      0.00
       615,     73800,     29.15,      0.00,     45.30,      0.00,      0.00,      0.00
       616,     73920,     29.15,      0.00,     45.50,      0.00,      0.00,      0.00
       617,     74040,     29.15,      0.00,     45.40,      0.00,      0.00,      0.00
       618,     74160,     29.15,      0.00,     45.60,      0.00,      0.00,      0.00
       619,     74280,     29.15,      0.00,     45.50,      0.00,      0.00,      0.00
       620,     74400,     29.15,      0.00,     45.30,      0.00,      0.00,      0.00
       621,     74520,     29.15,      0.00,     45.30,      0.00,      0.00,      0.00
       622,     74640,     29.15,      0.00,     45.20,      0.00,      0.00,      0.00
       623,     74760,     29.15,      0.00,     45.30,      0.00,      0.00,      0.00
       624,     74880,     29.15,      0.00,     45.50,      0.00,      0.00,      0.00
       625,     75000,     29.15,      0.00,     45.30,      0.00,      0.00,      0.00
       626,     75120,     29.15,      0.00,     45.50,      0.00,      0.00,      0.00
       627,     75240,     29.15,      0.00,     45.70,      0.00,      0.00,      0.00
       628,     75360,     29.15,      0.00,     45.70,      0.00,      0.00,      0.00
       629,     75480,     29.15,      0.00,     45.60,      0.00,      0.00,      0.00
       630,     75600,     29.15,      0.00,     45.40,      0.00,      0.00,      0.00
       631,     75720,     29.15,      0.00,     45.30,      0.00,      0.00,      0.00
       632,     75840,     29.15,      0.00,     45.40,      0.00,      0.00,      0.00
       633,     75960,     29.15,      0.00,     45.50,      0.00,      0.00,      0.00
       634,     76080,     29.15,      0.00,     45.20,      0.00,      0.00,      0.00
       635,     76200,     29.15,      0.00,     45.00,      0.00,      0.00,      0.00
       636,     76320,     29.15,      0.00,     45.30,      0.00,      0.00,      0.00
       637,     76440,     29.15,      0.00,     45.40,      0.00,      0.00,      0.00
       638,     76560,     29.15,      0.00,     45.30,      0.00,      0.00,      0.00
       639,     76680,     29.15,      0.00,     45.30,      0.00,      0.00,      0.00
       640,     76800,     29.15,      0.00,     45.60,      0.00,      0.00,      0.00
       641,     76920,     29.15,      0.00,     45.70,      0.00,      0.00,      0.00
       642,     77040,     29.16,      0.00,     45.90,      0.00,      0.00,      0.00
       643,     77160,     29.18,      0.00,     46.70,      0.00,      0.00,      0.00
       644,     77280,     29.19,      0.00,     46.80,      0.00,      0.00,      0.00
       645,     77400,     29.20,      0.00,     46.80,      0.00,      0.00,      0.00
       646,     77520,     29.21,      0.00,     46.70,      0.00,      0.00,      0.00
       647,     77640,     29.23,      0.00,     46.70,      0.00,      0.00,      0.00
       648,     77760,     29.24,      0.00,     46.60,      0.00,      0.00,      0.00
       649,     77880,     29.25,      0.00,     46.50,      0.00,      0.00,      0.00
       650,     78000,     29.26,      0.00,     46.90,      0.00,      0.00,      0.00
       651,     78120,     29.28,      0.00,     47.50,      0.00,      0.00,      0.00
       652,     78240,     29.29,      0.00,     47.30,      0.00,      0.00,      0.00
       653,     78360,     29.30,      0.00,     47.30,      0.00,      0.00,      0.00
       654,     78480,     29.31,      0.00,     47.10,      0.00,      0.00,      0.00
       655,     78600,     29.31,      0.00,     46.80,      0.00,      0.00,      0.00
       656,     78720,     29.32,      0.00,     46.90,      0.00,      0.00,      0.00
       657,     78840,     29.32,      0.00,     46.80,      0.00,      0.00,      0.00
       658,     78960,     29.33,      0.00,     47.00,      0.00,      0.00,      0.00
       659,     79080,     29.34,      0.00,     47.40,      0.00,      0.00,      0.00
       660,     79200,     29.34,      0.00,     47.80,      0.00,      0.00,      0.00
       661,     79320,     29.35,      0.00,     47.80,      0.00,      0.00,      0.00
       662,     79440,     29.36,      0.00,     47.50,      0.00,      0.00,      0.00
       663,     79560,     29.37,      0.00,     47.30,      0.00,      0.00,      0.00
       664,     79680,     29.38,      0.00,     47.30,      0.00,      0.00,      0.00
       665,     79800,     29.37,      0.00,     47.30,      0.00,      0.00,      0.00
       666,     79920,     29.38,      0.00,     47.20,      0.00,      0.00,      0.00
       667,     80040,     29.38,      0.00,     47.10,      0.00,      0.00,      0.00
       668,     80160,     29.38,      0.00,     47.30,      0.00,      0.00,      0.00
       669,     80280,     29.38,      0.00,     47.20,      0.00,      0.00,      0.00
       670,     80400,     29.39,      0.00,     47.50,      0.00,      0.00,      0.00
       671,     80520,     29.40,      0.00,     47.50,      0.00,      0.00,      0.00
       672,     80640,     29.40,      0.00,     47.50,      0.00,      0.00,      0.00
       673,     80760,     29.41,      0.00,     47.50,      0.00,      0.00,      0.00
       674,     80880,     29.41,      0.00,     47.30,      0.00,      0.00,      0.00
       675,     81000,     29.41,      0.00,     47.50,      0.00,      0.00,      0.00
       676,     81120,     29.41,      0.00,     47.50,      0.00,      0.00,      0.00
       677,     81240,     29.41,      0.00,     47.30,      0.00,      0.00,      0.00
       678,     81360,     29.41,      0.00,     47.30,      0.00,      0.00,      0.00
       679,     81480,     29.42,      0.00,     47.20,      0.00,      0.00,      0.00
       680,     81600,     29.42,      0.00,     47.20,      0.00,      0.00,      0.00
       681,     81720,     29.43,      0.00,     47.30,      0.00,      0.00,      0.00
       682,     81840,     29.43,      0.00,     47.30,      0.00,      0.00,      0.00
       683,     81960,     29.43,      0.00,     47.90,      0.00,      0.00,      0.00
       684,     82080,     29.44,      0.00,     47.50,      0.00,      0.00,      0.00
       685,     82200,     29.43,      0.00,     47.40,      0.00,      0.00,      0.00
       686,     82320,     29.43,      0.00,     47.30,      0.00,      0.00,      0.00
       687,     82440,     29.44,      0.00,     47.30,      0.00,      0.00,      0.00
       688,     82560,     29.44,      0.00,     47.30,      0.00,      0.00,      0.00
       689,     82680,     29.44,      0.00,     47.30,      0.00,      0.00,      0.00
       690,     82800,     29.44,      0.00,     47.50,      0.00,      0.00,      0.00
       691,     82920,     29.44,      0.00,     47.30,      0.00,      0.00,      0.00
       692,     83040,     29.44,      0.00,     47.20,      0.00,      0.00,      0.00
       693,     83160,     29.44,      0.00,     47.10,      0.00,      0.00,      0.00
       694,     83280,     29.44,      0.00,     47.00,      0.00,      0.00,      0.00
       695,     83400,     29.44,      0.00,     47.30,      0.00,      0.00,      0.00
       696,     83520,     29.44,      0.00,     47.40,      0.00,      0.00,      0.00
       697,     83640,     29.44,      0.00,     47.30,      0.00,      0.00,      0.00
       698,     83760,     29.46,      0.00,     47.60,      0.00,      0.00,      0.00
       699,     83880,     29.46,      0.00,     47.70,      0.00,      0.00,      0.00
       700,     84000,     29.46,      0.00,     47.50,      0.00,      0.00,      0.00
       701,     84120,     29.46,      0.00,     47.40,      0.00,      0.00,      0.00
       702,     84240,     29.46,      0.00,     47.30,      0.00,      0.00,      0.00
       703,     84360,     29.47,      0.00,     47.40,      0.00,      0.00,      0.00
       704,     84480,     29.47,      0.00,     47.60,      0.00,      0.00,      0.00
       705,     84600,     29.47,      0.00,     48.00,      0.00,      0.00,      0.00
       706,     84720,     29.47,      0.00,     47.90,      0.00,      0.00,      0.00
       707,     84840,     29.47,      0.00,     47.50,      0.00,      0.00,      0.00
       708,     84960,     29.47,      0.00,     47.70,      0.00,      0.00,      0.00
       709,     85080,     29.47,      0.00,     47.60,      0.00,      0.00,      0.00
       710,     85200,     29.47,      0.00,     47.60,      0.00,      0.00,      0.00
       711,     85320,     29.47,      0.00,     47.40,      0.00,      0.00,      0.00
       712,     85440,     29.47,      0.00,     47.50,      0.00,      0.00,      0.00
       713,     85560,     29.47,      0.00,     47.50,      0.00,      0.00,      0.00
       714,     85680,     29.47,      0.00,     47.60,      0.00,      0.00,      0.00
       715,     85800,     29.47,      0.00,     47.70,      0.00,      0.00,      0.00
       716,     85920,     29.47,      0.00,     47.50,      0.00,      0.00,      0.00
       717,     86040,     29.47,      0.00,     47.30,      0.00,      0.00,      0.00
       718,     86160,     29.47,      0.00,     47.50,      0.00,      0.00,      0.00
       719,     86280,     29.47,      0.00,     47.50,      0.00,      0.00,      0.00
       720,     86400,     29.47,      0.00,     47.40,      0.00,      0.00,      0.00
       721,     86520,     29.48,      0.00,     47.40,      0.00,      0.00,      0.00
       722,     86640,     29.48,      0.00,     47.30,      0.00,      0.00,      0.00
       723,     86760,     29.47,      0.00,     47.30,      0.00,      0.00,      0.00
       724,     86880,     29.47,      0.00,     47.60,      0.00,      0.00,      0.00
       725,     87000,     29.48,      0.00,     47.40,      0.00,      0.00,      0.00
       726,     87120,     29.48,      0.00,     47.30,      0.00,      0.00,      0.00
       727,     87240,     29.47,      0.00,     47.10,      0.00,      0.00,      0.00
       728,     87360,     29.47,      0.00,     46.90,      0.00,      0.00,      0.00
       729,     87480,     29.47,      0.00,     46.90,      0.00,      0.00,      0.00
       730,     87600,     29.47,      0.00,     46.90,      0.00,      0.00,      0.00
       731,     87720,     29.47,      0.00,     46.90,      0.00,      0.00,      0.00
       732,     87840,     29.47,      0.00,     47.00,      0.00,      0.00,      0.00
       733,     87960,     29.47,      0.00,     47.10,      0.00,      0.00,      0.00
       734,     88080,     29.47,      0.00,     47.30,      0.00,      0.00,      0.00
       735,     88200,     29.47,      0.00,     47.10,      0.00,      0.00,      0.00
       736,     88320,     29.47,      0.00,     47.00,      0.00,      0.00,      0.00
       737,     88440,     29.47,      0.00,     47.10,      0.00,      0.00,      0.00
       738,     88560,     29.47,      0.00,     47.30,      0.00,      0.00,      0.00
       739,     88680,     29.47,      0.00,     47.00,      0.00,      0.00,      0.00
       740,     88800,     29.47,      0.00,     47.00,      0.00,      0.00,      0.00
       741,     88920,     29.47,      0.00,     47.00,      0.00,      0.00,      0.00
       742,     89040,     29.47,      0.00,     47.00,      0.00,      0.00,      0.00
       743,     89160,     29.47,      0.00,     47.00,      0.00,      0.00,      0.00
       744,     89280,     29.47,      0.00,     47.10,      0.00,      0.00,      0.00
       745,     89400,     29.47,      0.00,     47.10,      0.00,      0.00,      0.00
       746,     89520,     29.47,      0.00,     46.90,      0.00,      0.00,      0.00
       747,     89640,     29.47,      0.00,     46.80,      0.00,      0.00,      0.00
       748,     89760,     29.46,      0.00,     46.80,      0.00,      0.00,      0.00
