RecNo.,Time,Pressure1,Pressure2,Temp.1,Temp.2,Temp. 3,Temp. 4
       639,     76680,     15.35,      0.00,     -5.40,      0.00,      0.00,      0.00
       640,     76800,     15.34,      0.00,     -5.90,      0.00,      0.00,      0.00
       641,     76920,     15.34,      0.00,     -5.80,      0.00,      0.00,      0.00
       642,     77040,     15.35,      0.00,     -6.30,      0.00,      0.00,      0.00
       643,     77160,     15.35,      0.00,     -6.30,      0.00,      0.00,      0.00
       644,     77280,     15.34,      0.00,     -6.10,      0.00,      0.00,      0.00
       645,     77400,     15.35,      0.00,     -5.60,      0.00,      0.00,      0.00
       646,     77520,     15.35,      0.00,     -5.70,      0.00,      0.00,      0.00
       647,     77640,     15.36,      0.00,     -5.30,      0.00,      0.00,      0.00
       648,     77760,     15.36,      0.00,     -4.90,      0.00,      0.00,      0.00
       649,     77880,     15.36,      0.00,     -5.00,      0.00,      0.00,      0.00
       650,     78000,     15.36,      0.00,     -5.90,      0.00,      0.00,      0.00
       651,     78120,     15.36,      0.00,     -5.20,      0.00,      0.00,      0.00
       652,     78240,     15.36,      0.00,     -5.50,      0.00,      0.00,      0.00
       653,     78360,     15.36,      0.00,     -5.00,      0.00,      0.00,      0.00
       654,     78480,     15.36,      0.00,     -4.90,      0.00,      0.00,      0.00
       655,     78600,     15.36,      0.00,     -4.90,      0.00,      0.00,      0.00
       656,     78720,     15.36,      0.00,     -4.60,      0.00,      0.00,      0.00
       657,     78840,     15.36,      0.00,     -4.70,      0.00,      0.00,      0.00
       658,     78960,     15.37,      0.00,     -5.20,      0.00,      0.00,      0.00
       659,     79080,     15.36,      0.00,     -5.40,      0.00,      0.00,      0.00
       660,     79200,     15.36,      0.00,     -4.80,      0.00,      0.00,      0.00
       661,     79320,     15.36,      0.00,     -5.00,      0.00,      0.00,      0.00
       662,     79440,     15.36,      0.00,     -4.70,      0.00,      0.00,      0.00
       663,     79560,     15.36,      0.00,     -4.90,      0.00,      0.00,      0.00
       664,     79680,     15.36,      0.00,     -5.40,      0.00,      0.00,      0.00
       665,     79800,     15.36,      0.00,     -5.30,      0.00,      0.00,      0.00
       666,     79920,     15.36,      0.00,     -5.90,      0.00,      0.00,      0.00
       667,     80040,     15.36,      0.00,     -5.50,      0.00,      0.00,      0.00
       668,     80160,     15.37,      0.00,     -5.50,      0.00,      0.00,      0.00
       669,     80280,     15.37,      0.00,     -5.50,      0.00,      0.00,      0.00
       670,     80400,     15.39,      0.00,     -5.30,      0.00,      0.00,      0.00
       671,     80520,     15.40,      0.00,     -5.20,      0.00,      0.00,      0.00
       672,     80640,     15.42,      0.00,     -4.70,      0.00,      0.00,      0.00
       673,     80760,     15.43,      0.00,     -5.20,      0.00,      0.00,      0.00
       674,     80880,     15.46,      0.00,     -4.70,      0.00,      0.00,      0.00
       675,     81000,     15.47,      0.00,     -4.40,      0.00,      0.00,      0.00
       676,     81120,     15.49,      0.00,     -4.70,      0.00,      0.00,      0.00
       677,     81240,     15.50,      0.00,     -4.30,      0.00,      0.00,      0.00
       678,     81360,     15.52,      0.00,     -3.80,      0.00,      0.00,      0.00
       679,     81480,     15.53,      0.00,     -3.90,      0.00,      0.00,      0.00
       680,     81600,     15.53,      0.00,     -4.60,      0.00,      0.00,      0.00
       681,     81720,     15.54,      0.00,     -4.10,      0.00,      0.00,      0.00
       682,     81840,     15.56,      0.00,     -4.50,      0.00,      0.00,      0.00
       683,     81960,     15.57,      0.00,     -4.10,      0.00,      0.00,      0.00
       684,     82080,     15.57,      0.00,     -3.80,      0.00,      0.00,      0.00
       685,     82200,     15.57,      0.00,     -3.60,      0.00,      0.00,      0.00
       686,     82320,     15.58,      0.00,     -4.00,      0.00,      0.00,      0.00
       687,     82440,     15.59,      0.00,     -3.50,      0.00,      0.00,      0.00
       688,     82560,     15.59,      0.00,     -3.90,      0.00,      0.00,      0.00
       689,     82680,     15.60,      0.00,     -4.30,      0.00,      0.00,      0.00
       690,     82800,     15.60,      0.00,     -4.30,      0.00,      0.00,      0.00
       691,     82920,     15.60,      0.00,     -4.90,      0.00,      0.00,      0.00
       692,     83040,     15.60,      0.00,     -4.10,      0.00,      0.00,      0.00
       693,     83160,     15.60,      0.00,     -3.70,      0.00,      0.00,      0.00
       694,     83280,     15.60,      0.00,     -3.90,      0.00,      0.00,      0.00
       695,     83400,     15.60,      0.00,     -3.90,      0.00,      0.00,      0.00
       696,     83520,     15.60,      0.00,     -3.50,      0.00,      0.00,      0.00
       697,     83640,     15.60,      0.00,     -3.50,      0.00,      0.00,      0.00
       698,     83760,     15.60,      0.00,     -3.80,      0.00,      0.00,      0.00
       699,     83880,     15.60,      0.00,     -3.90,      0.00,      0.00,      0.00
       700,     84000,     15.60,      0.00,     -4.10,      0.00,      0.00,      0.00
       701,     84120,     15.61,      0.00,     -3.20,      0.00,      0.00,      0.00
       702,     84240,     15.61,      0.00,     -3.50,      0.00,      0.00,      0.00
       703,     84360,     15.61,      0.00,     -2.90,      0.00,      0.00,      0.00
       704,     84480,     15.61,      0.00,     -3.50,      0.00,      0.00,      0.00
       705,     84600,     15.62,      0.00,     -3.00,      0.00,      0.00,      0.00
       706,     84720,     15.62,      0.00,     -2.80,      0.00,      0.00,      0.00
       707,     84840,     15.63,      0.00,     -2.40,      0.00,      0.00,      0.00
       708,     84960,     15.63,      0.00,     -3.00,      0.00,      0.00,      0.00
       709,     85080,     15.63,      0.00,     -3.20,      0.00,      0.00,      0.00
       710,     85200,     15.63,      0.00,     -3.20,      0.00,      0.00,      0.00
       711,     85320,     15.63,      0.00,     -3.50,      0.00,      0.00,      0.00
       712,     85440,     15.63,      0.00,     -3.50,      0.00,      0.00,      0.00
       713,     85560,     15.63,      0.00,     -4.10,      0.00,      0.00,      0.00
       714,     85680,     15.63,      0.00,     -4.30,      0.00,      0.00,      0.00
       715,     85800,     15.63,      0.00,     -4.20,      0.00,      0.00,      0.00
       716,     85920,     15.63,      0.00,     -4.00,      0.00,      0.00,      0.00
       717,     86040,     15.63,      0.00,     -3.80,      0.00,      0.00,      0.00
       718,     86160,     15.63,      0.00,     -3.80,      0.00,      0.00,      0.00
       719,     86280,     15.64,      0.00,     -3.60,      0.00,      0.00,      0.00
       720,     86400,     15.64,      0.00,     -3.10,      0.00,      0.00,      0.00
       721,     86520,     15.64,      0.00,     -3.50,      0.00,      0.00,      0.00
       722,     86640,     15.64,      0.00,     -3.80,      0.00,      0.00,      0.00
       723,     86760,     15.64,      0.00,     -4.10,      0.00,      0.00,      0.00
       724,     86880,     15.65,      0.00,     -3.70,      0.00,      0.00,      0.00
       725,     87000,     15.65,      0.00,     -4.00,      0.00,      0.00,      0.00
       726,     87120,     15.65,      0.00,     -4.10,      0.00,      0.00,      0.00
       727,     87240,     15.65,      0.00,     -3.80,      0.00,      0.00,      0.00
       728,     87360,     15.65,      0.00,     -4.30,      0.00,      0.00,      0.00
       729,     87480,     15.65,      0.00,     -3.50,      0.00,      0.00,      0.00
       730,     87600,     15.65,      0.00,     -3.20,      0.00,      0.00,      0.00
       731,     87720,     15.64,      0.00,     -3.00,      0.00,      0.00,      0.00
       732,     87840,     15.65,      0.00,     -3.30,      0.00,      0.00,      0.00
       733,     87960,     15.64,      0.00,     -3.60,      0.00,      0.00,      0.00
       734,     88080,     15.65,      0.00,     -2.50,      0.00,      0.00,      0.00
       735,     88200,     15.65,      0.00,     -3.10,      0.00,      0.00,      0.00
       736,     88320,     15.65,      0.00,     -3.50,      0.00,      0.00,      0.00
       737,     88440,     15.65,      0.00,     -3.60,      0.00,      0.00,      0.00
       738,     88560,     15.65,      0.00,     -3.60,      0.00,      0.00,      0.00
       739,     88680,     15.66,      0.00,     -3.70,      0.00,      0.00,      0.00
       740,     88800,     15.66,      0.00,     -4.00,      0.00,      0.00,      0.00
       741,     88920,     15.65,      0.00,     -3.70,      0.00,      0.00,      0.00
       742,     89040,     15.65,      0.00,     -3.50,      0.00,      0.00,      0.00
       743,     89160,     15.65,      0.00,     -3.60,      0.00,      0.00,      0.00
       744,     89280,     15.65,      0.00,     -3.90,      0.00,      0.00,      0.00
       745,     89400,     15.65,      0.00,     -3.70,      0.00,      0.00,      0.00
       746,     89520,     15.65,      0.00,     -4.00,      0.00,      0.00,      0.00
       747,     89640,     15.65,      0.00,     -3.60,      0.00,      0.00,      0.00
       748,     89760,     15.65,      0.00,     -3.70,      0.00,      0.00,      0.00
       749,     89880,     15.65,      0.00,     -3.60,      0.00,      0.00,      0.00
       750,     90000,     15.65,      0.00,     -3.30,      0.00,      0.00,      0.00
       751,     90120,     15.65,      0.00,     -3.80,      0.00,      0.00,      0.00
       752,     90240,     15.64,      0.00,     -4.20,      0.00,      0.00,      0.00
       753,     90360,     15.64,      0.00,     -3.80,      0.00,      0.00,      0.00
       754,     90480,     15.65,      0.00,     -3.10,      0.00,      0.00,      0.00
       755,     90600,     15.64,      0.00,     -3.60,      0.00,      0.00,      0.00
       756,     90720,     15.65,      0.00,     -3.50,      0.00,      0.00,      0.00
       757,     90840,     15.65,      0.00,     -3.40,      0.00,      0.00,      0.00
       758,     90960,     15.66,      0.00,     -3.00,      0.00,      0.00,      0.00
       759,     91080,     15.66,      0.00,     -3.20,      0.00,      0.00,      0.00
       760,     91200,     15.67,      0.00,     -3.00,      0.00,      0.00,      0.00
       761,     91320,     15.68,      0.00,     -2.90,      0.00,      0.00,      0.00
       762,     91440,     15.70,      0.00,     -2.00,      0.00,      0.00,      0.00
       763,     91560,     15.70,      0.00,     -2.20,      0.00,      0.00,      0.00
       764,     91680,     15.72,      0.00,     -2.50,      0.00,      0.00,      0.00
       765,     91800,     15.73,      0.00,     -2.50,      0.00,      0.00,      0.00
       766,     91920,     15.73,      0.00,     -2.40,      0.00,      0.00,      0.00
       767,     92040,     15.74,      0.00,     -1.70,      0.00,      0.00,      0.00
       768,     92160,     15.76,      0.00,     -2.10,      0.00,      0.00,      0.00
       769,     92280,     15.76,      0.00,     -2.30,      0.00,      0.00,      0.00
       770,     92400,     15.78,      0.00,     -2.00,      0.00,      0.00,      0.00
       771,     92520,     15.78,      0.00,     -2.30,      0.00,      0.00,      0.00
       772,     92640,     15.79,      0.00,     -2.10,      0.00,      0.00,      0.00
       773,     92760,     15.79,      0.00,     -2.30,      0.00,      0.00,      0.00
       774,     92880,     15.80,      0.00,     -2.00,      0.00,      0.00,      0.00
       775,     93000,     15.81,      0.00,     -1.80,      0.00,      0.00,      0.00
       776,     93120,     15.81,      0.00,     -1.60,      0.00,      0.00,      0.00
       777,     93240,     15.82,      0.00,     -1.70,      0.00,      0.00,      0.00
       778,     93360,     15.83,      0.00,     -1.50,      0.00,      0.00,      0.00
       779,     93480,     15.83,      0.00,     -1.70,      0.00,      0.00,      0.00
       780,     93600,     15.83,      0.00,     -1.90,      0.00,      0.00,      0.00
       781,     93720,     15.84,      0.00,     -2.00,      0.00,      0.00,      0.00
       782,     93840,     15.85,      0.00,     -1.90,      0.00,      0.00,      0.00
       783,     93960,     15.85,      0.00,     -1.50,      0.00,      0.00,      0.00
       784,     94080,     15.86,      0.00,     -1.50,      0.00,      0.00,      0.00
       785,     94200,     15.86,      0.00,     -1.90,      0.00,      0.00,      0.00
       786,     94320,     15.86,      0.00,     -1.70,      0.00,      0.00,      0.00
       787,     94440,     15.87,      0.00,     -1.90,      0.00,      0.00,      0.00
       788,     94560,     15.86,      0.00,     -1.50,      0.00,      0.00,      0.00
       789,     94680,     15.87,      0.00,     -1.60,      0.00,      0.00,      0.00
       790,     94800,     15.88,      0.00,     -1.90,      0.00,      0.00,      0.00
       791,     94920,     15.88,      0.00,     -1.30,      0.00,      0.00,      0.00
       792,     95040,     15.88,      0.00,     -1.90,      0.00,      0.00,      0.00
       793,     95160,     15.88,      0.00,     -1.50,      0.00,      0.00,      0.00
       794,     95280,     15.89,      0.00,     -1.60,      0.00,      0.00,      0.00
       795,     95400,     15.89,      0.00,     -1.90,      0.00,      0.00,      0.00
       796,     95520,     15.89,      0.00,     -1.80,      0.00,      0.00,      0.00
       797,     95640,     15.89,      0.00,     -1.70,      0.00,      0.00,      0.00
       798,     95760,     15.89,      0.00,     -1.80,      0.00,      0.00,      0.00
       799,     95880,     15.89,      0.00,     -2.10,      0.00,      0.00,      0.00
       800,     96000,     15.89,      0.00,     -2.20,      0.00,      0.00,      0.00
       801,     96120,     15.89,      0.00,     -1.70,      0.00,      0.00,      0.00
       802,     96240,     15.89,      0.00,     -1.80,      0.00,      0.00,      0.00
       803,     96360,     15.90,      0.00,     -1.30,      0.00,      0.00,      0.00
       804,     96480,     15.89,      0.00,     -1.40,      0.00,      0.00,      0.00
       805,     96600,     15.90,      0.00,     -1.60,      0.00,      0.00,      0.00
       806,     96720,     15.90,      0.00,     -1.10,      0.00,      0.00,      0.00
       807,     96840,     15.90,      0.00,     -0.80,      0.00,      0.00,      0.00
       808,     96960,     15.90,      0.00,     -1.10,      0.00,      0.00,      0.00
       809,     97080,     15.90,      0.00,     -1.80,      0.00,      0.00,      0.00
       810,     97200,     15.91,      0.00,     -0.90,      0.00,      0.00,      0.00
       811,     97320,     15.91,      0.00,     -0.70,      0.00,      0.00,      0.00
       812,     97440,     15.92,      0.00,     -1.10,      0.00,      0.00,      0.00
       813,     97560,     15.91,      0.00,     -1.10,      0.00,      0.00,      0.00
       814,     97680,     15.91,      0.00,     -0.70,      0.00,      0.00,      0.00
       815,     97800,     15.92,      0.00,     -0.50,      0.00,      0.00,      0.00
       816,     97920,     15.92,      0.00,     -1.10,      0.00,      0.00,      0.00
       817,     98040,     15.92,      0.00,     -0.40,      0.00,      0.00,      0.00
       818,     98160,     15.92,      0.00,     -1.10,      0.00,      0.00,      0.00
       819,     98280,     15.92,      0.00,     -0.90,      0.00,      0.00,      0.00
       820,     98400,     15.92,      0.00,     -0.90,      0.00,      0.00,      0.00
       821,     98520,     15.92,      0.00,     -1.40,      0.00,      0.00,      0.00
       822,     98640,     15.92,      0.00,     -0.30,      0.00,      0.00,      0.00
       823,     98760,     15.92,      0.00,     -0.50,      0.00,      0.00,      0.00
       824,     98880,     15.92,      0.00,     -1.30,      0.00,      0.00,      0.00
       825,     99000,     15.92,      0.00,     -1.10,      0.00,      0.00,      0.00
       826,     99120,     15.92,      0.00,     -1.30,      0.00,      0.00,      0.00
       827,     99240,     15.91,      0.00,     -1.60,      0.00,      0.00,      0.00
       828,     99360,     15.92,      0.00,     -1.60,      0.00,      0.00,      0.00
       829,     99480,     15.92,      0.00,     -1.40,      0.00,      0.00,      0.00
       830,     99600,     15.92,      0.00,     -1.30,      0.00,      0.00,      0.00
       831,     99720,     15.92,      0.00,     -1.00,      0.00,      0.00,      0.00
       832,     99840,     15.92,      0.00,     -0.90,      0.00,      0.00,      0.00
       833,     99960,     15.92,      0.00,     -1.00,      0.00,      0.00,      0.00
       834,    100080,     15.92,      0.00,     -0.70,      0.00,      0.00,      0.00
       835,    100200,     15.92,      0.00,     -0.40,      0.00,      0.00,      0.00
       836,    100320,     15.92,      0.00,     -0.90,      0.00,      0.00,      0.00
       837,    100440,     15.92,      0.00,     -0.80,      0.00,      0.00,      0.00
       838,    100560,     15.92,      0.00,     -0.80,      0.00,      0.00,      0.00
       839,    100680,     15.92,      0.00,     -1.20,      0.00,      0.00,      0.00
       840,    100800,     15.92,      0.00,     -1.50,      0.00,      0.00,      0.00
       841,    100920,     15.91,      0.00,     -1.30,      0.00,      0.00,      0.00
       842,    101040,     15.91,      0.00,     -2.10,      0.00,      0.00,      0.00
       843,    101160,     15.92,      0.00,     -1.60,      0.00,      0.00,      0.00
       844,    101280,     15.92,      0.00,     -1.70,      0.00,      0.00,      0.00
       845,    101400,     15.91,      0.00,     -1.70,      0.00,      0.00,      0.00
       846,    101520,     15.91,      0.00,     -1.60,      0.00,      0.00,      0.00
       847,    101640,     15.91,      0.00,     -1.60,      0.00,      0.00,      0.00
       848,    101760,     15.92,      0.00,     -0.90,      0.00,      0.00,      0.00
       849,    101880,     15.92,      0.00,     -1.00,      0.00,      0.00,      0.00
       850,    102000,     15.93,      0.00,      0.00,      0.00,      0.00,      0.00
       851,    102120,     15.94,      0.00,      0.00,      0.00,      0.00,      0.00
       852,    102240,     15.95,      0.00,     -0.30,      0.00,      0.00,      0.00
       853,    102360,     15.96,      0.00,      0.80,      0.00,      0.00,      0.00
       854,    102480,     15.97,      0.00,      0.30,      0.00,      0.00,      0.00
       855,    102600,     15.97,      0.00,      0.20,      0.00,      0.00,      0.00
       856,    102720,     15.99,      0.00,     -0.10,      0.00,      0.00,      0.00
       857,    102840,     15.99,      0.00,      0.40,      0.00,      0.00,      0.00
       858,    102960,     16.00,      0.00,      0.50,      0.00,      0.00,      0.00
       859,    103080,     16.01,      0.00,      0.30,      0.00,      0.00,      0.00
       860,    103200,     16.02,      0.00,      0.10,      0.00,      0.00,      0.00
       861,    103320,     16.03,      0.00,     -0.20,      0.00,      0.00,      0.00
       862,    103440,     16.04,      0.00,     -0.40,      0.00,      0.00,      0.00
       863,    103560,     16.05,      0.00,      0.20,      0.00,      0.00,      0.00
       864,    103680,     16.05,      0.00,      0.50,      0.00,      0.00,      0.00
       865,    103800,     16.05,      0.00,      0.10,      0.00,      0.00,      0.00
       866,    103920,     16.06,      0.00,      0.50,      0.00,      0.00,      0.00
       867,    104040,     16.07,      0.00,      0.30,      0.00,      0.00,      0.00
       868,    104160,     16.08,      0.00,     -0.10,      0.00,      0.00,      0.00
       869,    104280,     16.09,      0.00,     -0.50,      0.00,      0.00,      0.00
       870,    104400,     16.09,      0.00,     -0.60,      0.00,      0.00,      0.00
       871,    104520,     16.09,      0.00,     -0.30,      0.00,      0.00,      0.00
       872,    104640,     16.10,      0.00,     -0.10,      0.00,      0.00,      0.00
       873,    104760,     16.10,      0.00,     -0.60,      0.00,      0.00,      0.00
       874,    104880,     16.10,      0.00,     -0.60,      0.00,      0.00,      0.00
       875,    105000,     16.11,      0.00,     -0.30,      0.00,      0.00,      0.00
       876,    105120,     16.11,      0.00,     -0.50,      0.00,      0.00,      0.00
       877,    105240,     16.12,      0.00,     -0.30,      0.00,      0.00,      0.00
       878,    105360,     16.12,      0.00,      0.00,      0.00,      0.00,      0.00
       879,    105480,     16.12,      0.00,      0.10,      0.00,      0.00,      0.00
       880,    105600,     16.12,      0.00,     -0.10,      0.00,      0.00,      0.00
       881,    105720,     16.12,      0.00,     -0.20,      0.00,      0.00,      0.00
       882,    105840,     16.13,      0.00,     -0.30,      0.00,      0.00,      0.00
       883,    105960,     16.14,      0.00,      0.00,      0.00,      0.00,      0.00
       884,    106080,     16.15,      0.00,      0.10,      0.00,      0.00,      0.00
       885,    106200,     16.15,      0.00,      0.10,      0.00,      0.00,      0.00
       886,    106320,     16.15,      0.00,      0.10,      0.00,      0.00,      0.00
       887,    106440,     16.15,      0.00,     -0.30,      0.00,      0.00,      0.00
       888,    106560,     16.15,      0.00,     -0.30,      0.00,      0.00,      0.00
       889,    106680,     16.15,      0.00,     -0.10,      0.00,      0.00,      0.00
       890,    106800,     16.15,      0.00,     -0.10,      0.00,      0.00,      0.00
       891,    106920,     16.16,      0.00,     -0.10,      0.00,      0.00,      0.00
       892,    107040,     16.16,      0.00,      0.10,      0.00,      0.00,      0.00
       893,    107160,     16.16,      0.00,     -0.30,      0.00,      0.00,      0.00
       894,    107280,     16.16,      0.00,      0.00,      0.00,      0.00,      0.00
       895,    107400,     16.16,      0.00,     -0.30,      0.00,      0.00,      0.00
       896,    107520,     16.17,      0.00,     -0.30,      0.00,      0.00,      0.00
       897,    107640,     16.17,      0.00,     -0.10,      0.00,      0.00,      0.00
       898,    107760,     16.17,      0.00,     -0.10,      0.00,      0.00,      0.00
       899,    107880,     16.17,      0.00,      0.00,      0.00,      0.00,      0.00
       900,    108000,     16.18,      0.00,     -0.10,      0.00,      0.00,      0.00
       901,    108120,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00
       902,    108240,     16.18,      0.00,     -0.20,      0.00,      0.00,      0.00
       903,    108360,     16.18,      0.00,      0.20,      0.00,      0.00,      0.00
       904,    108480,     16.17,      0.00,     -0.20,      0.00,      0.00,      0.00
       905,    108600,     16.18,      0.00,     -0.50,      0.00,      0.00,      0.00
       906,    108720,     16.18,      0.00,     -0.30,      0.00,      0.00,      0.00
       907,    108840,     16.18,      0.00,     -0.10,      0.00,      0.00,      0.00
       908,    108960,     16.18,      0.00,     -0.10,      0.00,      0.00,      0.00
       909,    109080,     16.18,      0.00,     -0.10,      0.00,      0.00,      0.00
       910,    109200,     16.18,      0.00,     -0.10,      0.00,      0.00,      0.00
       911,    109320,     16.18,      0.00,      0.10,      0.00,      0.00,      0.00
       912,    109440,     16.19,      0.00,      0.50,      0.00,      0.00,      0.00
       913,    109560,     16.19,      0.00,      0.50,      0.00,      0.00,      0.00
       914,    109680,     16.20,      0.00,      0.10,      0.00,      0.00,      0.00
       915,    109800,     16.20,      0.00,      0.30,      0.00,      0.00,      0.00
       916,    109920,     16.19,      0.00,      0.10,      0.00,      0.00,      0.00
       917,    110040,     16.20,      0.00,      0.30,      0.00,      0.00,      0.00
       918,    110160,     16.20,      0.00,      0.20,      0.00,      0.00,      0.00
       919,    110280,     16.20,      0.00,     -0.20,      0.00,      0.00,      0.00
       920,    110400,     16.20,      0.00,     -0.10,      0.00,      0.00,      0.00
       921,    110520,     16.21,      0.00,     -0.10,      0.00,      0.00,      0.00
       922,    110640,     16.20,      0.00,      0.20,      0.00,      0.00,      0.00
       923,    110760,     16.20,      0.00,      0.70,      0.00,      0.00,      0.00
       924,    110880,     16.20,      0.00,      0.50,      0.00,      0.00,      0.00
       925,    111000,     16.21,      0.00,      0.50,      0.00,      0.00,      0.00
       926,    111120,     16.20,      0.00,      0.50,      0.00,      0.00,      0.00
       927,    111240,     16.21,      0.00,      0.10,      0.00,      0.00,      0.00
       928,    111360,     16.22,      0.00,      0.20,      0.00,      0.00,      0.00
       929,    111480,     16.21,      0.00,      0.00,      0.00,      0.00,      0.00
       930,    111600,     16.21,      0.00,     -0.10,      0.00,      0.00,      0.00
       931,    111720,     16.21,      0.00,     -0.20,      0.00,      0.00,      0.00
       932,    111840,     16.21,      0.00,     -0.10,      0.00,      0.00,      0.00
       933,    111960,     16.22,      0.00,     -0.30,      0.00,      0.00,      0.00
       934,    112080,     16.22,      0.00,      0.00,      0.00,      0.00,      0.00
       935,    112200,     16.21,      0.00,      0.20,      0.00,      0.00,      0.00
       936,    112320,     16.21,      0.00,      0.40,      0.00,      0.00,      0.00
       937,    112440,     16.22,      0.00,      0.70,      0.00,      0.00,      0.00
       938,    112560,     16.22,      0.00,      0.60,      0.00,      0.00,      0.00
       939,    112680,     16.23,      0.00,      0.80,      0.00,      0.00,      0.00
       940,    112800,     16.24,      0.00,      1.10,      0.00,      0.00,      0.00
       941,    112920,     16.24,      0.00,      1.60,      0.00,      0.00,      0.00
       942,    113040,     16.25,      0.00,      1.40,      0.00,      0.00,      0.00
       943,    113160,     16.26,      0.00,      2.00,      0.00,      0.00,      0.00
       944,    113280,     16.27,      0.00,      1.90,      0.00,      0.00,      0.00
       945,    113400,     16.28,      0.00,      2.00,      0.00,      0.00,      0.00
       946,    113520,     16.28,      0.00,      2.00,      0.00,      0.00,      0.00
       947,    113640,     16.30,      0.00,      2.40,      0.00,      0.00,      0.00
       948,    113760,     16.30,      0.00,      2.40,      0.00,      0.00,      0.00
       949,    113880,     16.31,      0.00,      2.10,      0.00,      0.00,      0.00
       950,    114000,     16.31,      0.00,      1.90,      0.00,      0.00,      0.00
       951,    114120,     16.32,      0.00,      1.90,      0.00,      0.00,      0.00
       952,    114240,     16.32,      0.00,      2.30,      0.00,      0.00,      0.00
       953,    114360,     16.33,      0.00,      2.10,      0.00,      0.00,      0.00
       954,    114480,     16.34,      0.00,      1.90,      0.00,      0.00,      0.00
       955,    114600,     16.35,      0.00,      2.20,      0.00,      0.00,      0.00
       956,    114720,     16.35,      0.00,      2.10,      0.00,      0.00,      0.00
       957,    114840,     16.35,      0.00,      2.10,      0.00,      0.00,      0.00
       958,    114960,     16.36,      0.00,      2.20,      0.00,      0.00,      0.00
       959,    115080,     16.37,      0.00,      2.20,      0.00,      0.00,      0.00
       960,    115200,     16.37,      0.00,      2.20,      0.00,      0.00,      0.00
       961,    115320,     16.38,      0.00,      2.30,      0.00,      0.00,      0.00
       962,    115440,     16.38,      0.00,      1.90,      0.00,      0.00,      0.00
       963,    115560,     16.38,      0.00,      2.10,      0.00,      0.00,      0.00
       964,    115680,     16.38,      0.00,      2.30,      0.00,      0.00,      0.00
       965,    115800,     16.39,      0.00,      2.30,      0.00,      0.00,      0.00
       966,    115920,     16.39,      0.00,      2.20,      0.00,      0.00,      0.00
       967,    116040,     16.39,      0.00,      2.20,      0.00,      0.00,      0.00
       968,    116160,     16.40,      0.00,      2.40,      0.00,      0.00,      0.00
       969,    116280,     16.40,      0.00,      2.10,      0.00,      0.00,      0.00
       970,    116400,     16.40,      0.00,      2.10,      0.00,      0.00,      0.00
       971,    116520,     16.40,      0.00,      2.40,      0.00,      0.00,      0.00
       972,    116640,     16.41,      0.00,      2.30,      0.00,      0.00,      0.00
       973,    116760,     16.41,      0.00,      2.30,      0.00,      0.00,      0.00
       974,    116880,     16.41,      0.00,      2.40,      0.00,      0.00,      0.00
       975,    117000,     16.41,      0.00,      2.40,      0.00,      0.00,      0.00
       976,    117120,     16.41,      0.00,      2.20,      0.00,      0.00,      0.00
       977,    117240,     16.42,      0.00,      2.20,      0.00,      0.00,      0.00
       978,    117360,     16.42,      0.00,      2.50,      0.00,      0.00,      0.00
       979,    117480,     16.42,      0.00,      2.40,      0.00,      0.00,      0.00
       980,    117600,     16.42,      0.00,      2.60,      0.00,      0.00,      0.00
       981,    117720,     16.42,      0.00,      2.80,      0.00,      0.00,      0.00
       982,    117840,     16.43,      0.00,      2.40,      0.00,      0.00,      0.00
       983,    117960,     16.43,      0.00,      2.40,      0.00,      0.00,      0.00
       984,    118080,     16.43,      0.00,      2.10,      0.00,      0.00,      0.00
       985,    118200,     16.43,      0.00,      2.10,      0.00,      0.00,      0.00
       986,    118320,     16.44,      0.00,      2.10,      0.00,      0.00,      0.00
       987,    118440,     16.44,      0.00,      2.00,      0.00,      0.00,      0.00
       988,    118560,     16.44,      0.00,      2.50,      0.00,      0.00,      0.00
       989,    118680,     16.44,      0.00,      2.50,      0.00,      0.00,      0.00
       990,    118800,     16.44,      0.00,      2.20,      0.00,      0.00,      0.00
       991,    118920,     16.44,      0.00,      2.10,      0.00,      0.00,      0.00
       992,    119040,     16.44,      0.00,      1.90,      0.00,      0.00,      0.00
       993,    119160,     16.44,      0.00,      2.40,      0.00,      0.00,      0.00
       994,    119280,     16.44,      0.00,      2.60,      0.00,      0.00,      0.00
       995,    119400,     16.44,      0.00,      2.60,      0.00,      0.00,      0.00
       996,    119520,     16.45,      0.00,      2.50,      0.00,      0.00,      0.00
       997,    119640,     16.44,      0.00,      2.30,      0.00,      0.00,      0.00
       998,    119760,     16.46,      0.00,      2.20,      0.00,      0.00,      0.00
       999,    119880,     16.45,      0.00,      2.20,      0.00,      0.00,      0.00
      1000,    120000,     16.46,      0.00,      2.50,      0.00,      0.00,      0.00
      1001,    120120,     16.46,      0.00,      2.50,      0.00,      0.00,      0.00
      1002,    120240,     16.46,      0.00,      2.40,      0.00,      0.00,      0.00
      1003,    120360,     16.47,      0.00,      2.40,      0.00,      0.00,      0.00
      1004,    120480,     16.47,      0.00,      2.50,      0.00,      0.00,      0.00
      1005,    120600,     16.47,      0.00,      2.70,      0.00,      0.00,      0.00
      1006,    120720,     16.47,      0.00,      2.30,      0.00,      0.00,      0.00
      1007,    120840,     16.47,      0.00,      2.80,      0.00,      0.00,      0.00
      1008,    120960,     16.48,      0.00,      2.40,      0.00,      0.00,      0.00
